Date,open,high,low,close,volume,regime_primary,regime_volatility,regime_strength,regime_confidence,returns_1d,returns_30d,volatility,rsi,adx,price_vs_sma_50,ma_alignment
2019-01-02 00:00:00+00:00,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,5244856836,BEAR,HIGH,CHOPPY,0.643935255724398,0.025989042281366226,0.012654573313705786,0.8743393402681302,54.72767461171904,8.100669737082859,-0.02319076319040817,1
2019-01-03 00:00:00+00:00,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,4530215219,BEAR,HIGH,CHOPPY,0.5625209690355835,-0.02704974336321264,-0.030365381028474747,0.8784679244821921,41.76033131120051,12.105194687746273,-0.040574620740181026,1
2019-01-04 00:00:00+00:00,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,4847965467,BEAR,HIGH,CHOPPY,0.5071396714446766,0.005467222626216461,0.027629940838415523,0.8772386680742068,48.77873203523056,15.419877500480778,-0.026613720794700375,1
2019-01-05 00:00:00+00:00,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,5137609824,BULL,HIGH,CHOPPY,0.2884952229034978,-0.003246206888826486,0.09204299995708065,0.8788080131791005,44.30812993194672,18.5490067136508,-0.02122676149219263,0
2019-01-06 00:00:00+00:00,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,5597027440,BULL,HIGH,WEAK,0.45935821326251913,0.06018888861446059,0.19201969608503333,0.8342239193626719,52.282946918239865,20.532301584704822,0.04554997139094689,0
2019-01-07 00:00:00+00:00,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,5228625637,BULL,HIGH,WEAK,0.49150874120993177,-0.01260458883210791,0.15797336538989648,0.8235786708893862,48.405028293823676,24.321207167879027,0.0409050028903308,1
2019-01-08 00:00:00+00:00,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,5306593305,BULL,HIGH,STRONG,0.5239284844290206,0.0013911214837352137,0.11527020169814661,0.8228434464969622,57.61000566111409,27.90017217818965,0.04690465667755828,1
2019-01-09 00:00:00+00:00,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,5115905225,BULL,MEDIUM,STRONG,0.7293679802811406,0.0011036105648376537,0.15206756814496036,0.6915620301442322,56.46045596588417,31.56715548357298,0.050332822886004144,2
2019-01-10 00:00:00+00:00,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,6874143796,BULL,MEDIUM,STRONG,0.7205015644170264,-0.08831366819666353,0.07426774133779346,0.7502499439610686,50.78651345076131,35.7849264002207,-0.037801436980925716,2
2019-01-11 00:00:00+00:00,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,5538712865,BULL,MEDIUM,STRONG,0.7389926207930261,0.0022943982214995717,0.05747580893829318,0.7365031955151239,40.693225159860816,40.37437929580706,-0.032158383677319595,2
2019-01-12 00:00:00+00:00,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,4778170883,BULL,MEDIUM,STRONG,0.7334786096863812,-0.007068584135981104,0.10490574473016734,0.7366591302925474,43.333962733895106,45.04717563940655,-0.035527402881756445,2
2019-01-13 00:00:00+00:00,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,4681302466,BULL,MEDIUM,STRONG,0.7387257301783455,-0.029592732102399433,0.09575010364260272,0.7365507531371033,37.54205135600197,49.95246908422313,-0.062449594548266166,2
2019-01-14 00:00:00+00:00,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,5651384490,BULL,MEDIUM,STRONG,0.735782640110278,0.04309066731460187,0.1449876661062912,0.7159544251115687,48.575187836469745,52.811375804682264,-0.020478817680451098,1
2019-01-15 00:00:00+00:00,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,5537192302,BULL,MEDIUM,STRONG,0.668737688889847,-0.020338880328643172,0.11615581610685788,0.7185742278546982,41.557991096795334,56.52351279355953,-0.039647554584158404,1
2019-01-16 00:00:00+00:00,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,5394457145,BULL,MEDIUM,STRONG,0.7967552796714928,0.006701657682214313,0.030780105181390516,0.682832118261686,37.83183894517753,58.251364941785205,-0.03236331486802827,1
2019-01-17 00:00:00+00:00,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,5464420383,BULL,MEDIUM,STRONG,0.7922094170283606,0.006445166852939055,-0.004733451711460557,0.60014155624855,42.82291000627876,58.15603254639187,-0.023132676928421764,1
2019-01-18 00:00:00+00:00,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,5002961727,BULL,MEDIUM,STRONG,0.7904412211305049,-0.005633885824214646,-0.023521753372489296,0.5909213433927294,40.92871175011274,58.17799382292732,-0.02542183035715782,1
2019-01-19 00:00:00+00:00,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,5955691380,BEAR,MEDIUM,STRONG,0.724179083800032,0.019336279435154813,-0.0981687746889931,0.5950419474126462,44.97263422259744,57.18372928905017,-0.005046478558596893,1
2019-01-20 00:00:00+00:00,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,5582489560,BEAR,MEDIUM,STRONG,0.7209512772050095,-0.034210097604695955,-0.07584414598198785,0.597416489839346,27.480816673028173,60.23879915190845,-0.03592655206542271,1
2019-01-21 00:00:00+00:00,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,5004347059,BEAR,MEDIUM,STRONG,0.7202539014412245,-0.006937269182559769,-0.10915052658749269,0.5838616020975497,28.185516321371168,60.91884444558211,-0.03971540764943649,1
2019-01-22 00:00:00+00:00,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,5313623556,BEAR,MEDIUM,STRONG,0.7173832551611103,0.007982219951364833,-0.09862591311273627,0.571535384969048,29.75100299512657,62.13601652458625,-0.0305426039929063,1
2019-01-23 00:00:00+00:00,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,5433755649,BEAR,MEDIUM,STRONG,0.7187275974574887,-0.005397055122244532,-0.12099156096675068,0.5622053443181266,28.91614068788877,63.305445892252415,-0.033842728585517005,1
2019-01-24 00:00:00+00:00,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,5262869046,BEAR,MEDIUM,STRONG,0.6946166249927418,0.00439104360848841,-0.05625101978788416,0.5619139118964622,44.63104626505668,62.230032803295025,-0.028798719664684017,1
2019-01-25 00:00:00+00:00,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,5265847539,BEAR,MEDIUM,STRONG,0.6930873133273755,-0.0003053736335224544,-0.06676480906884907,0.5620316909428328,43.91337507701411,60.42628611408293,-0.029507112896132528,1
2019-01-26 00:00:00+00:00,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,5098183235,BEAR,MEDIUM,STRONG,0.7163375900084237,0.0007485431486600191,-0.014329803787498374,0.4861475955521118,45.77438933946376,58.09538638109717,-0.029735553533400898,0
2019-01-27 00:00:00+00:00,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,5570752966,BEAR,MEDIUM,STRONG,0.7111297909794551,-0.005133888120898322,-0.08663606632773724,0.48519900318837006,52.55718168092602,54.70193910226808,-0.03527724686426479,0
2019-01-28 00:00:00+00:00,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,6908930483,BEAR,MEDIUM,STRONG,0.7671250414671696,-0.03167312037855241,-0.09160230755948506,0.49663940105022697,29.21651522754634,54.281843429439974,-0.06510935797583543,0
2019-01-29 00:00:00+00:00,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493,BEAR,MEDIUM,STRONG,0.7658723904372907,-0.006435330653293936,-0.10808091371600859,0.495282076930135,32.233008878280174,53.54806958080927,-0.07085266665161716,0
2019-01-30 00:00:00+00:00,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627,BEAR,MEDIUM,STRONG,0.7654123289160476,0.01103927096757329,-0.0685384264591603,0.34201491144935886,33.99731556049245,53.235058781245,-0.06090728559668376,0
2019-01-31 00:00:00+00:00,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271,BEAR,MEDIUM,STRONG,0.7659064410501895,-0.008143269325041613,-0.10035782120601977,0.3420903240569915,29.263375238661325,53.039484232146776,-0.06840823018940245,0
2019-02-01 00:00:00+00:00,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707,BEAR,MEDIUM,STRONG,0.7669899914106804,0.008720183739189036,-0.11550008187736593,0.34516890125056354,34.31988528207199,52.92609603498027,-0.06116616183256237,0
2019-02-02 00:00:00+00:00,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601,BEAR,MEDIUM,STRONG,0.7628967397570839,0.009494265405179059,-0.08227826756257539,0.32555713892581783,29.41950455775293,55.69266422078258,-0.0536717942382493,0
2019-02-03 00:00:00+00:00,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584,BEAR,LOW,STRONG,0.7597369748707955,-0.01620175471744556,-0.10205622847514662,0.2669648155826036,34.203063376019415,56.1284612521493,-0.0701398271484411,0
2019-02-04 00:00:00+00:00,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886,BEAR,LOW,STRONG,0.7649168937421065,-0.0014028164443861124,-0.10039557668780097,0.2557368730952351,35.867430741454044,56.86779728685632,-0.0724716181236016,0
2019-02-05 00:00:00+00:00,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545,BEAR,LOW,STRONG,0.7623462854409985,0.0020824077305636735,-0.14970079747215925,0.25335294637600275,32.37739617210106,57.586560840037805,-0.07014365588275231,0
2019-02-06 00:00:00+00:00,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038,BEAR,LOW,STRONG,0.7629970584645679,-0.015171430181290635,-0.15191124237350218,0.25541145387662456,29.854853662526864,58.401120299859095,-0.08286189869914554,0
2019-02-07 00:00:00+00:00,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683,BEAR,LOW,STRONG,0.7624008632079602,-0.004187789950119369,-0.1566360816149721,0.2552695351935485,26.24261927952763,60.879217843194674,-0.08499923143603795,0
2019-02-08 00:00:00+00:00,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101,BEAR,MEDIUM,STRONG,0.7116582803049903,0.07863239318839477,-0.09132318371808723,0.4260471308462289,54.85566440226669,58.363911472854525,-0.010559604571154142,0
2019-02-09 00:00:00+00:00,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645,SIDEWAYS,MEDIUM,STRONG,0.7097413671393289,0.0012063280354683847,-0.0020986968171147202,0.39834718719017365,54.968478082880196,58.86078506880187,-0.008159827168526401,0
2019-02-10 00:00:00+00:00,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903,SIDEWAYS,MEDIUM,STRONG,0.709933715342097,0.005171224791767015,0.0007655205112422347,0.3969719063863257,57.67189273770441,59.96003581014832,-0.0012823881606239145,0
2019-02-11 00:00:00+00:00,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434,SIDEWAYS,MEDIUM,STRONG,0.7490443007483457,-0.011315836951756086,-0.0035152425978827173,0.3997221566412019,64.34109686108076,58.01054049265535,-0.01070656485033387,1
2019-02-12 00:00:00+00:00,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532,SIDEWAYS,MEDIUM,STRONG,0.7473093487787685,0.0013972858086190865,0.028307561601484732,0.39874932429499255,67.02429793684851,56.15935670397996,-0.007035249247947079,1
2019-02-13 00:00:00+00:00,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823,SIDEWAYS,MEDIUM,STRONG,0.746816328793162,-0.005873228423961097,-0.019962397867192228,0.39955459896529505,62.43337121569936,53.942542984473725,-0.011881997038039889,1
2019-02-14 00:00:00+00:00,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418,SIDEWAYS,MEDIUM,STRONG,0.7458762715742925,-0.004182104127314679,-0.003799412638322286,0.4000722904278787,63.87032889468618,51.55515471669285,-0.014725547261546488,1
2019-02-15 00:00:00+00:00,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231,SIDEWAYS,MEDIUM,STRONG,0.743784774643082,0.0010865526937218206,-0.009355945544518796,0.4000799272707811,62.13913304939683,49.01097565473914,-0.013472129388207067,1
2019-02-16 00:00:00+00:00,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052,SIDEWAYS,MEDIUM,STRONG,0.7424452775754364,0.00247922555437019,-0.013259621867027116,0.399357986259273,60.39210177396931,44.23648527662642,-0.009438650308048295,1
2019-02-17 00:00:00+00:00,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503,SIDEWAYS,MEDIUM,STRONG,0.7334216652194692,0.01213530621263259,0.004373299266945185,0.3738894965590058,70.56587664025163,39.09638433670102,0.0033848093460689473,1
2019-02-18 00:00:00+00:00,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640,BULL,MEDIUM,STRONG,0.7095125413713087,0.06583804009467542,0.050192454061676495,0.4569980571203418,80.55377014307444,34.95394596798942,0.06915508647624352,1
2019-02-19 00:00:00+00:00,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655,BULL,MEDIUM,STRONG,0.66777971394635,0.008013895832135631,0.09610649724822484,0.4566212066667943,81.16330618933233,29.457236993056995,0.07652160951747737,1
2019-02-20 00:00:00+00:00,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948,BULL,MEDIUM,WEAK,0.6215706661935939,0.013358199164869689,0.11850789650525018,0.4526061615481554,87.98357027256081,23.76081510593618,0.08997270946216225,1
2019-02-21 00:00:00+00:00,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102,BULL,MEDIUM,CHOPPY,0.524433471195521,-0.011426110729454764,0.09697143416018106,0.4597440612770653,84.54183976874717,18.008558377055703,0.07745567619355463,1
2019-02-22 00:00:00+00:00,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254,BULL,MEDIUM,CHOPPY,0.4837012170574316,0.013001242029855531,0.11726335720040981,0.4604181456345226,78.85591642940776,19.507475937223408,0.09046088324391348,2
2019-02-23 00:00:00+00:00,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316,BULL,MEDIUM,CHOPPY,0.5192758157750997,0.03420280463327119,0.15042532973945266,0.4625339490469275,82.75177030635545,17.822445539938208,0.12601156997047175,2
2019-02-24 00:00:00+00:00,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,10794227451,BULL,MEDIUM,CHOPPY,0.5182143977874438,-0.08016830712779921,0.058520922957703725,0.5995045593159735,55.82185983656709,15.593385528957539,0.035936927013866055,2
2019-02-25 00:00:00+00:00,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,9318796067,BULL,MEDIUM,CHOPPY,0.6097636022820268,0.018966060635805304,0.07779012255485651,0.602089464210566,61.017373784135934,14.190996060712795,0.0566988638839594,2
2019-02-26 00:00:00+00:00,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,7931218996,BULL,MEDIUM,CHOPPY,0.5648612719977394,-0.007298633937987575,0.07544494099560728,0.5976546394681069,59.24283946996741,12.940812687000491,0.04996305681230265,2
2019-02-27 00:00:00+00:00,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,8301309684,BULL,MEDIUM,CHOPPY,0.6467601116840365,-0.0008589100836423613,0.10966787466588901,0.596673878535819,60.2492513569049,12.214567867727562,0.05008988722941224,2
2019-02-28 00:00:00+00:00,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,8399767798,BULL,MEDIUM,CHOPPY,0.6541003225069387,0.0009706546704713048,0.11793928793930286,0.5015088521634389,61.255829437031224,11.848656190344558,0.052144916343109485,2
2019-03-01 00:00:00+00:00,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,7661247975,BULL,MEDIUM,CHOPPY,0.6578533953439971,0.0012447748305945971,0.10710919226298032,0.5015064802001943,61.28764051064647,11.677020531798805,0.05241670557306749,2
2019-03-02 00:00:00+00:00,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,7578786076,BULL,MEDIUM,CHOPPY,0.722285628747907,0.0012517668104363722,0.1175959193734093,0.5014355539862552,61.13531208128189,11.821545229900476,0.05271764057016908,2
2019-03-03 00:00:00+00:00,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,7253558152,BULL,MEDIUM,CHOPPY,0.572998951572142,-0.0044610264783262465,0.1029920014693464,0.4986174081019854,58.44142935714502,12.72176393026643,0.0469611872397225,2
2019-03-04 00:00:00+00:00,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,9029175788,BULL,MEDIUM,CHOPPY,0.5157950288893388,-0.022254936403225956,0.06830223962740933,0.5101673013442652,41.145070797026094,15.78758121150288,0.022500206456625902,2
2019-03-05 00:00:00+00:00,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,10174126415,BULL,MEDIUM,CHOPPY,0.5328573691265827,0.035840973956695166,0.12481521255199324,0.5288923359633261,47.39605699051287,18.770741055829014,0.058052837409358314,1
2019-03-06 00:00:00+00:00,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,9175291529,BULL,MEDIUM,WEAK,0.7105869358623439,0.0019422224383240927,0.128583048756431,0.5277432461973426,44.838275173522575,22.392480494804225,0.05853683266737299,1
2019-03-07 00:00:00+00:00,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,9584165519,BULL,MEDIUM,STRONG,0.7264512946974593,0.0019318286070102442,0.12841346086123595,0.5276600051330489,47.606399456112015,26.10544457900374,0.05910867771700486,1
2019-03-08 00:00:00+00:00,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,10638638944,BULL,MEDIUM,STRONG,0.740267240487328,-0.0026467658337827604,0.142764181662419,0.5284415731111863,43.85566807658021,27.59130244173391,0.05503384517260445,1
2019-03-09 00:00:00+00:00,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,10796103518,BULL,MEDIUM,STRONG,0.769383693110285,0.01593951074016675,0.16586166738340258,0.5298176341676468,38.43345704686544,32.002085558028156,0.07008250512678406,1
2019-03-10 00:00:00+00:00,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,9713267607,BULL,MEDIUM,STRONG,0.7875950839287444,-0.0029555740506511663,0.0776756606174045,0.45175000841204327,65.53668885674182,36.86923594108031,0.06563639110083355,1
2019-03-11 00:00:00+00:00,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,10125901903,BULL,MEDIUM,STRONG,0.7459721734408494,-0.01173513521428382,0.0637457646843671,0.4535073407162587,52.629527456076715,41.7220571733375,0.05140590050126308,1
2019-03-12 00:00:00+00:00,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,9809887079,BULL,MEDIUM,STRONG,0.7465023028818939,0.0010060759032475275,0.059337899257896565,0.4494346600896036,56.781743250102735,46.508248695263106,0.0505792276536912,1
2019-03-13 00:00:00+00:00,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,9469184841,BULL,MEDIUM,STRONG,0.6757886864569539,-0.0006239108103570645,0.07079389602710706,0.44692523855664595,56.904503806161316,50.897052857765985,0.04822145543775253,2
2019-03-14 00:00:00+00:00,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,10480789570,BULL,MEDIUM,STRONG,0.7412775649672803,0.004518334494236109,0.07413123269570376,0.44351862396034164,58.342255662337315,54.300928924245845,0.051044265533055425,2
2019-03-15 00:00:00+00:00,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,9394210605,BULL,MEDIUM,STRONG,0.8073149566495307,0.009311558336655423,0.09053804738750082,0.4178276657682862,61.28871343530893,57.1463488164041,0.05878916091629953,2
2019-03-16 00:00:00+00:00,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,9856166973,BULL,LOW,STRONG,0.8261732339323404,0.02217032756381765,0.11939706821798612,0.24161311940013486,67.32951271771013,57.86957119775489,0.07967140888681241,2
2019-03-17 00:00:00+00:00,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,8221625400,BULL,LOW,STRONG,0.8316154224010303,-0.0058035113164038865,0.11169272194341517,0.23342425845002274,66.54645083478007,58.65722405020905,0.07099066568694548,2
2019-03-18 00:00:00+00:00,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,9646954186,BULL,LOW,STRONG,0.8293355892084131,0.0018081754616785517,0.11094856537130049,0.2297625271403954,79.47031544421148,55.19114049289807,0.07037237116289016,2
2019-03-19 00:00:00+00:00,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,9344919956,BULL,LOW,STRONG,0.8220673424237527,0.009592756619634768,0.1081577904567328,0.2313091443872771,74.0417939473382,53.90294525611751,0.07720481604467144,2
2019-03-20 00:00:00+00:00,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,10175916388,BULL,LOW,STRONG,0.6891944491283045,0.004000337019458566,0.04386478361240509,0.23119773806656613,74.64970876282237,50.63151311950429,0.07786715450876106,2
2019-03-21 00:00:00+00:00,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,10831212662,SIDEWAYS,LOW,STRONG,0.6863565349489947,-0.014226238767748978,0.020833659351509493,0.24262360276697195,63.932955501300974,47.3737886001088,0.05949817648588254,2
2019-03-22 00:00:00+00:00,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,9252935969,SIDEWAYS,LOW,STRONG,0.6836441542508909,-0.0013299101079167208,0.0060371971032635585,0.2430738882242469,64.69699545541381,44.043841254487965,0.054948052760804146,2
2019-03-23 00:00:00+00:00,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,9578850549,SIDEWAYS,LOW,STRONG,0.6774961623908844,0.002946880672416219,0.020664089580261003,0.24128544971302457,59.86370700992309,39.59269969055168,0.05502606745978384,2
2019-03-24 00:00:00+00:00,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,9144851065,SIDEWAYS,LOW,STRONG,0.7209616596267018,-0.0033842394882989124,0.004154660092741791,0.21630992658534148,59.54871480445894,35.17561328564776,0.048708053158813734,2
2019-03-25 00:00:00+00:00,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,10359818883,SIDEWAYS,LOW,STRONG,0.7138274749334026,-0.014692984758966188,-0.04332049135450167,0.1744642982279216,57.56630085854838,31.244462259410557,0.030617319606003574,2
2019-03-26 00:00:00+00:00,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,10707678815,SIDEWAYS,LOW,STRONG,0.6771732014304014,0.00555383851780511,0.04583562363018667,0.1755621221166708,59.48288952978148,27.117447839793563,0.03351412688887496,2
2019-03-27 00:00:00+00:00,3984.244873046875,4087.066162109375,3977.810546875,4087.066162109375,10897131934,BULL,LOW,WEAK,0.6382424447847974,0.025591790081793686,0.05263606984213065,0.20450569646122246,68.03956494579406,22.800219147126274,0.05656193408902982,2
2019-03-28 00:00:00+00:00,4087.58447265625,4094.902099609375,4040.266357421875,4069.107177734375,9353915899,BULL,LOW,CHOPPY,0.4632749094459518,-0.00439410170099408,0.05571596426275294,0.20544386336805914,64.4686676165248,18.513612408604207,0.048367130116277024,2
2019-03-29 00:00:00+00:00,4068.2998046875,4113.5009765625,4034.09716796875,4098.37451171875,10918665557,BULL,LOW,CHOPPY,0.5975306458004922,0.007192568960710188,0.06422334630202187,0.19741888052984796,63.94426750803644,14.789925149932293,0.05211857300836012,2
2019-03-30 00:00:00+00:00,4092.13623046875,4296.806640625,4053.90966796875,4106.66015625,9732688060,BULL,LOW,CHOPPY,0.6282242316085155,0.0020216904305738748,0.06534079843558893,0.19629263999433152,57.00749891181027,13.420346786926803,0.05186999882149193,2
2019-03-31 00:00:00+00:00,4105.4560546875,4113.0234375,4094.100830078125,4105.404296875,9045122443,BULL,LOW,CHOPPY,0.5921947414042416,-0.0003058103975535076,0.06369095041987549,0.18679873764298927,60.24911365225207,11.799522541014264,0.0492145557354667,2
2019-04-01 00:00:00+00:00,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,10157794171,BULL,LOW,CHOPPY,0.6574885098035724,0.01285593446519373,0.07601876698976873,0.19171476074186508,64.3914562889653,11.692151753139209,0.060167162649720704,2
2019-04-02 00:00:00+00:00,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,21315047816,BULL,MEDIUM,CHOPPY,0.5952288477080433,0.1735601357404375,0.26843123557561,0.7518447520686492,86.11356964475225,14.322372978783148,0.23640605961756306,2
2019-04-03 00:00:00+00:00,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,22899891582,BULL,MEDIUM,CHOPPY,0.6772862279961198,0.01908737151027773,0.32206472007039766,0.7516918324646545,87.00557063562297,14.373317384582347,0.2516369135224379,2
2019-04-04 00:00:00+00:00,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,18251810240,BULL,MEDIUM,CHOPPY,0.6189764066967683,-0.010099119772122078,0.263430452183119,0.7578605800994465,87.5857851771348,14.322544124466551,0.23099850216451284,2
2019-04-05 00:00:00+00:00,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,16837325387,BULL,MEDIUM,CHOPPY,0.6254508332663336,0.023133653881632465,0.29015245192644734,0.7581296418957874,89.03756199034656,14.076312852916704,0.2505958581745962,2
2019-04-06 00:00:00+00:00,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,16929795194,BULL,MEDIUM,CHOPPY,0.6425179099070362,0.004593546775932822,0.29357985299698397,0.754823882119402,89.13205696682607,13.529401057758047,0.24742637279105562,2
2019-04-07 00:00:00+00:00,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,16655416140,BULL,MEDIUM,CHOPPY,0.7189513960269894,0.027487076967675605,0.33266383107615694,0.7560191303573944,91.03531593290816,13.166887382779171,0.2718741976829662,2
2019-04-08 00:00:00+00:00,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,17154113634,BULL,MEDIUM,CHOPPY,0.7365135948929525,0.017479481496835758,0.334683895564871,0.7559950199678588,95.26206975477766,12.165420889892747,0.2839542563292703,2
2019-04-09 00:00:00+00:00,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,14722104361,BULL,MEDIUM,CHOPPY,0.7558718911225398,-0.016033302776742198,0.31717752025500445,0.7657918998990688,89.90757381627122,11.349320254194543,0.2555104794032323,2
2019-04-10 00:00:00+00:00,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,15504590933,BULL,MEDIUM,CHOPPY,0.766113618083796,0.02297679449480783,0.36344221621523287,0.7569620017774455,90.0225208259605,10.881144132784133,0.2758795494426588,2
2019-04-11 00:00:00+00:00,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,16555616019,BULL,HIGH,CHOPPY,0.6435905571765347,-0.04884241466188555,0.2955449895277913,0.8021683293115274,77.8336031986792,10.732355431484763,0.2074019205188565,2
2019-04-12 00:00:00+00:00,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,13675206312,BULL,HIGH,CHOPPY,0.647214600465689,0.004946456691243162,0.3027661565985169,0.8017640781973666,77.78121447635982,10.512217826707772,0.20684067267319428,2
2019-04-13 00:00:00+00:00,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,10823289598,BULL,HIGH,CHOPPY,0.6417930716503634,0.0013846761356397508,0.29870209533080794,0.8002136720250212,77.76578054207236,10.827173514478336,0.20229076543027213,2
2019-04-14 00:00:00+00:00,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,10391952498,BULL,MEDIUM,CHOPPY,0.7845815497892303,0.013957526910101548,0.30468015936003523,0.7906936251358976,78.6722826180068,10.79763649639153,0.21320363167230844,2
